,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
17557,Fulton County,GA,Fort Bend County,TX,101,4785,4785000,1516,2015,2016,outflow,Fulton County-Fort Bend County-TX-1516,"Fort Bend County, TX"
17558,Fulton County,GA,Alexandria city,VA,64,3925,3925000,1516,2015,2016,outflow,Fulton County-Alexandria city-VA-1516,"Alexandria city, VA"
17559,Fulton County,GA,Seminole County,FL,80,2158,2158000,1516,2015,2016,outflow,Fulton County-Seminole County-FL-1516,"Seminole County, FL"
17560,Fulton County,GA,Walton County,FL,77,6944,6944000,1516,2015,2016,outflow,Fulton County-Walton County-FL-1516,"Walton County, FL"
17561,Fulton County,GA,Lowndes County,GA,69,1736,1736000,1516,2015,2016,outflow,Fulton County-Lowndes County-GA-1516,"Lowndes County, GA"
17562,Fulton County,GA,Riverside County,CA,81,2464,2464000,1516,2015,2016,outflow,Fulton County-Riverside County-CA-1516,"Riverside County, CA"
17563,Fulton County,GA,Pickens County,GA,76,5301,5301000,1516,2015,2016,outflow,Fulton County-Pickens County-GA-1516,"Pickens County, GA"
17564,Fulton County,GA,Boulder County,CO,58,3852,3852000,1516,2015,2016,outflow,Fulton County-Boulder County-CO-1516,"Boulder County, CO"
17565,Fulton County,GA,Leon County,FL,66,2304,2304000,1516,2015,2016,outflow,Fulton County-Leon County-FL-1516,"Leon County, FL"
17566,Fulton County,GA,Floyd County,GA,80,2524,2524000,1516,2015,2016,outflow,Fulton County-Floyd County-GA-1516,"Floyd County, GA"
17567,Fulton County,GA,Arapahoe County,CO,80,2607,2607000,1516,2015,2016,outflow,Fulton County-Arapahoe County-CO-1516,"Arapahoe County, CO"
17568,Fulton County,GA,St. Louis County,MO,80,3265,3265000,1516,2015,2016,outflow,Fulton County-St. Louis County-MO-1516,"St. Louis County, MO"
17569,Fulton County,GA,DuPage County,IL,75,5919,5919000,1516,2015,2016,outflow,Fulton County-DuPage County-IL-1516,"DuPage County, IL"
17570,Fulton County,GA,Jefferson Parish,LA,71,2299,2299000,1516,2015,2016,outflow,Fulton County-Jefferson Parish-LA-1516,"Jefferson Parish, LA"
17572,Fulton County,GA,Montgomery County,AL,60,1378,1378000,1516,2015,2016,outflow,Fulton County-Montgomery County-AL-1516,"Montgomery County, AL"
17573,Fulton County,GA,Shelby County,AL,69,3902,3902000,1516,2015,2016,outflow,Fulton County-Shelby County-AL-1516,"Shelby County, AL"
17574,Fulton County,GA,Polk County,FL,75,1558,1558000,1516,2015,2016,outflow,Fulton County-Polk County-FL-1516,"Polk County, FL"
17575,Fulton County,GA,Dougherty County,GA,65,1274,1274000,1516,2015,2016,outflow,Fulton County-Dougherty County-GA-1516,"Dougherty County, GA"
17576,Fulton County,GA,Guilford County,NC,52,2021,2021000,1516,2015,2016,outflow,Fulton County-Guilford County-NC-1516,"Guilford County, NC"
17577,Fulton County,GA,Hartford County,CT,56,2158,2158000,1516,2015,2016,outflow,Fulton County-Hartford County-CT-1516,"Hartford County, CT"
17578,Fulton County,GA,Alachua County,FL,57,2159,2159000,1516,2015,2016,outflow,Fulton County-Alachua County-FL-1516,"Alachua County, FL"
17579,Fulton County,GA,Bay County,FL,61,2363,2363000,1516,2015,2016,outflow,Fulton County-Bay County-FL-1516,"Bay County, FL"
17580,Fulton County,GA,Greene County,GA,59,6539,6539000,1516,2015,2016,outflow,Fulton County-Greene County-GA-1516,"Greene County, GA"
17581,Fulton County,GA,Troup County,GA,63,1149,1149000,1516,2015,2016,outflow,Fulton County-Troup County-GA-1516,"Troup County, GA"
17582,Fulton County,GA,Baltimore County,MD,54,3542,3542000,1516,2015,2016,outflow,Fulton County-Baltimore County-MD-1516,"Baltimore County, MD"
17583,Fulton County,GA,Bergen County,NJ,62,3243,3243000,1516,2015,2016,outflow,Fulton County-Bergen County-NJ-1516,"Bergen County, NJ"
17584,Fulton County,GA,Bronx County,NY,59,590,590000,1516,2015,2016,outflow,Fulton County-Bronx County-NY-1516,"Bronx County, NY"
17585,Fulton County,GA,Monroe County,NY,66,2339,2339000,1516,2015,2016,outflow,Fulton County-Monroe County-NY-1516,"Monroe County, NY"
17586,Fulton County,GA,Milwaukee County,WI,55,1539,1539000,1516,2015,2016,outflow,Fulton County-Milwaukee County-WI-1516,"Milwaukee County, WI"
17587,Fulton County,GA,Mobile County,AL,61,1423,1423000,1516,2015,2016,outflow,Fulton County-Mobile County-AL-1516,"Mobile County, AL"
17588,Fulton County,GA,Honolulu County,HI,49,1774,1774000,1516,2015,2016,outflow,Fulton County-Honolulu County-HI-1516,"Honolulu County, HI"
17589,Fulton County,GA,East Baton Rouge Parish,LA,55,1463,1463000,1516,2015,2016,outflow,Fulton County-East Baton Rouge Parish-LA-1516,"East Baton Rouge Parish, LA"
17590,Fulton County,GA,Richmond city,VA,51,2535,2535000,1516,2015,2016,outflow,Fulton County-Richmond city-VA-1516,"Richmond city, VA"
17591,Fulton County,GA,Jefferson County,CO,43,2557,2557000,1516,2015,2016,outflow,Fulton County-Jefferson County-CO-1516,"Jefferson County, CO"
17592,Fulton County,GA,Lake County,IL,81,3234,3234000,1516,2015,2016,outflow,Fulton County-Lake County-IL-1516,"Lake County, IL"
17593,Fulton County,GA,Montgomery County,OH,53,1019,1019000,1516,2015,2016,outflow,Fulton County-Montgomery County-OH-1516,"Montgomery County, OH"
17594,Fulton County,GA,Lee County,AL,64,1860,1860000,1516,2015,2016,outflow,Fulton County-Lee County-AL-1516,"Lee County, AL"
17595,Fulton County,GA,Forsyth County,NC,69,4422,4422000,1516,2015,2016,outflow,Fulton County-Forsyth County-NC-1516,"Forsyth County, NC"
17596,Fulton County,GA,Henrico County,VA,54,2368,2368000,1516,2015,2016,outflow,Fulton County-Henrico County-VA-1516,"Henrico County, VA"
17597,Fulton County,GA,San Bernardino County,CA,63,968,968000,1516,2015,2016,outflow,Fulton County-San Bernardino County-CA-1516,"San Bernardino County, CA"
17598,Fulton County,GA,New Castle County,DE,61,1218,1218000,1516,2015,2016,outflow,Fulton County-New Castle County-DE-1516,"New Castle County, DE"
17599,Fulton County,GA,St. Lucie County,FL,45,1647,1647000,1516,2015,2016,outflow,Fulton County-St. Lucie County-FL-1516,"St. Lucie County, FL"
17600,Fulton County,GA,Lumpkin County,GA,53,1948,1948000,1516,2015,2016,outflow,Fulton County-Lumpkin County-GA-1516,"Lumpkin County, GA"
17601,Fulton County,GA,Oconee County,GA,61,3236,3236000,1516,2015,2016,outflow,Fulton County-Oconee County-GA-1516,"Oconee County, GA"
17602,Fulton County,GA,Jackson County,MO,44,1543,1543000,1516,2015,2016,outflow,Fulton County-Jackson County-MO-1516,"Jackson County, MO"
17603,Fulton County,GA,Suffolk County,NY,57,1727,1727000,1516,2015,2016,outflow,Fulton County-Suffolk County-NY-1516,"Suffolk County, NY"
17604,Fulton County,GA,Loudoun County,VA,67,4290,4290000,1516,2015,2016,outflow,Fulton County-Loudoun County-VA-1516,"Loudoun County, VA"
17605,Fulton County,GA,Douglas County,CO,66,3064,3064000,1516,2015,2016,outflow,Fulton County-Douglas County-CO-1516,"Douglas County, CO"
17606,Fulton County,GA,Fannin County,GA,48,4077,4077000,1516,2015,2016,outflow,Fulton County-Fannin County-GA-1516,"Fannin County, GA"
17607,Fulton County,GA,Westchester County,NY,54,3857,3857000,1516,2015,2016,outflow,Fulton County-Westchester County-NY-1516,"Westchester County, NY"
17608,Fulton County,GA,Salt Lake County,UT,57,3240,3240000,1516,2015,2016,outflow,Fulton County-Salt Lake County-UT-1516,"Salt Lake County, UT"
17609,Fulton County,GA,Prince William County,VA,57,1676,1676000,1516,2015,2016,outflow,Fulton County-Prince William County-VA-1516,"Prince William County, VA"
17610,Fulton County,GA,Pima County,AZ,38,3067,3067000,1516,2015,2016,outflow,Fulton County-Pima County-AZ-1516,"Pima County, AZ"
17611,Fulton County,GA,Pulaski County,AR,59,1223,1223000,1516,2015,2016,outflow,Fulton County-Pulaski County-AR-1516,"Pulaski County, AR"
17612,Fulton County,GA,Meriwether County,GA,51,1406,1406000,1516,2015,2016,outflow,Fulton County-Meriwether County-GA-1516,"Meriwether County, GA"
17613,Fulton County,GA,St. Louis city,MO,43,1645,1645000,1516,2015,2016,outflow,Fulton County-St. Louis city-MO-1516,"St. Louis city, MO"
17614,Fulton County,GA,Washington County,OR,48,2147,2147000,1516,2015,2016,outflow,Fulton County-Washington County-OR-1516,"Washington County, OR"
17615,Fulton County,GA,Fayette County,KY,43,1936,1936000,1516,2015,2016,outflow,Fulton County-Fayette County-KY-1516,"Fayette County, KY"
17616,Fulton County,GA,Anne Arundel County,MD,51,1381,1381000,1516,2015,2016,outflow,Fulton County-Anne Arundel County-MD-1516,"Anne Arundel County, MD"
17617,Fulton County,GA,Norfolk County,MA,46,1984,1984000,1516,2015,2016,outflow,Fulton County-Norfolk County-MA-1516,"Norfolk County, MA"
17618,Fulton County,GA,Cumberland County,NC,58,851,851000,1516,2015,2016,outflow,Fulton County-Cumberland County-NC-1516,"Cumberland County, NC"
17619,Fulton County,GA,Orange County,NC,58,2468,2468000,1516,2015,2016,outflow,Fulton County-Orange County-NC-1516,"Orange County, NC"
17620,Fulton County,GA,Montgomery County,PA,43,3052,3052000,1516,2015,2016,outflow,Fulton County-Montgomery County-PA-1516,"Montgomery County, PA"
17621,Fulton County,GA,Williamson County,TX,44,1776,1776000,1516,2015,2016,outflow,Fulton County-Williamson County-TX-1516,"Williamson County, TX"
17622,Fulton County,GA,Virginia Beach city,VA,48,1431,1431000,1516,2015,2016,outflow,Fulton County-Virginia Beach city-VA-1516,"Virginia Beach city, VA"
17623,Fulton County,GA,El Paso County,CO,53,2053,2053000,1516,2015,2016,outflow,Fulton County-El Paso County-CO-1516,"El Paso County, CO"
17624,Fulton County,GA,Gilmer County,GA,47,3395,3395000,1516,2015,2016,outflow,Fulton County-Gilmer County-GA-1516,"Gilmer County, GA"
17625,Fulton County,GA,Bell County,TX,53,704,704000,1516,2015,2016,outflow,Fulton County-Bell County-TX-1516,"Bell County, TX"
17626,Fulton County,GA,Jackson County,GA,49,2015,2015000,1516,2015,2016,outflow,Fulton County-Jackson County-GA-1516,"Jackson County, GA"
17627,Fulton County,GA,Bulloch County,GA,39,855,855000,1516,2015,2016,outflow,Fulton County-Bulloch County-GA-1516,"Bulloch County, GA"
17628,Fulton County,GA,Essex County,NJ,56,1703,1703000,1516,2015,2016,outflow,Fulton County-Essex County-NJ-1516,"Essex County, NJ"
17629,Fulton County,GA,Nassau County,NY,36,1474,1474000,1516,2015,2016,outflow,Fulton County-Nassau County-NY-1516,"Nassau County, NY"
17630,Fulton County,GA,Norfolk city,VA,40,921,921000,1516,2015,2016,outflow,Fulton County-Norfolk city-VA-1516,"Norfolk city, VA"
17631,Fulton County,GA,Pierce County,WA,40,1286,1286000,1516,2015,2016,outflow,Fulton County-Pierce County-WA-1516,"Pierce County, WA"
17632,Fulton County,GA,Baldwin County,AL,50,2475,2475000,1516,2015,2016,outflow,Fulton County-Baldwin County-AL-1516,"Baldwin County, AL"
17633,Fulton County,GA,Benton County,AR,45,4970,4970000,1516,2015,2016,outflow,Fulton County-Benton County-AR-1516,"Benton County, AR"
17634,Fulton County,GA,New Haven County,CT,30,2239,2239000,1516,2015,2016,outflow,Fulton County-New Haven County-CT-1516,"New Haven County, CT"
17635,Fulton County,GA,Nassau County,FL,42,5735,5735000,1516,2015,2016,outflow,Fulton County-Nassau County-FL-1516,"Nassau County, FL"
17636,Fulton County,GA,Pasco County,FL,44,1857,1857000,1516,2015,2016,outflow,Fulton County-Pasco County-FL-1516,"Pasco County, FL"
17637,Fulton County,GA,Morris County,NJ,45,2345,2345000,1516,2015,2016,outflow,Fulton County-Morris County-NJ-1516,"Morris County, NJ"
17638,Fulton County,GA,Spartanburg County,SC,36,1273,1273000,1516,2015,2016,outflow,Fulton County-Spartanburg County-SC-1516,"Spartanburg County, SC"
17639,Fulton County,GA,York County,SC,46,2228,2228000,1516,2015,2016,outflow,Fulton County-York County-SC-1516,"York County, SC"
17640,Fulton County,GA,Dane County,WI,39,912,912000,1516,2015,2016,outflow,Fulton County-Dane County-WI-1516,"Dane County, WI"
17641,Fulton County,GA,Santa Rosa County,FL,41,1393,1393000,1516,2015,2016,outflow,Fulton County-Santa Rosa County-FL-1516,"Santa Rosa County, FL"
17642,Fulton County,GA,New Hanover County,NC,35,1152,1152000,1516,2015,2016,outflow,Fulton County-New Hanover County-NC-1516,"New Hanover County, NC"
17643,Fulton County,GA,Putnam County,GA,36,2271,2271000,1516,2015,2016,outflow,Fulton County-Putnam County-GA-1516,"Putnam County, GA"
17644,Fulton County,GA,Kent County,MI,43,1418,1418000,1516,2015,2016,outflow,Fulton County-Kent County-MI-1516,"Kent County, MI"
17645,Fulton County,GA,Bernalillo County,NM,35,1388,1388000,1516,2015,2016,outflow,Fulton County-Bernalillo County-NM-1516,"Bernalillo County, NM"
17646,Fulton County,GA,Albany County,NY,37,1065,1065000,1516,2015,2016,outflow,Fulton County-Albany County-NY-1516,"Albany County, NY"
17647,Fulton County,GA,Erie County,NY,37,1651,1651000,1516,2015,2016,outflow,Fulton County-Erie County-NY-1516,"Erie County, NY"
17648,Fulton County,GA,Delaware County,PA,35,2202,2202000,1516,2015,2016,outflow,Fulton County-Delaware County-PA-1516,"Delaware County, PA"
17649,Fulton County,GA,Berkeley County,SC,31,1003,1003000,1516,2015,2016,outflow,Fulton County-Berkeley County-SC-1516,"Berkeley County, SC"
17650,Fulton County,GA,Oconee County,SC,35,5514,5514000,1516,2015,2016,outflow,Fulton County-Oconee County-SC-1516,"Oconee County, SC"
17651,Fulton County,GA,Osceola County,FL,41,878,878000,1516,2015,2016,outflow,Fulton County-Osceola County-FL-1516,"Osceola County, FL"
17652,Fulton County,GA,Whitfield County,GA,32,717,717000,1516,2015,2016,outflow,Fulton County-Whitfield County-GA-1516,"Whitfield County, GA"
17653,Fulton County,GA,Howard County,MD,31,1093,1093000,1516,2015,2016,outflow,Fulton County-Howard County-MD-1516,"Howard County, MD"
17654,Fulton County,GA,Washtenaw County,MI,36,1124,1124000,1516,2015,2016,outflow,Fulton County-Washtenaw County-MI-1516,"Washtenaw County, MI"
17655,Fulton County,GA,Cabarrus County,NC,37,1261,1261000,1516,2015,2016,outflow,Fulton County-Cabarrus County-NC-1516,"Cabarrus County, NC"
17656,Fulton County,GA,Chester County,PA,46,3340,3340000,1516,2015,2016,outflow,Fulton County-Chester County-PA-1516,"Chester County, PA"
17657,Fulton County,GA,Horry County,SC,46,912,912000,1516,2015,2016,outflow,Fulton County-Horry County-SC-1516,"Horry County, SC"
17773,Gwinnett County,GA,Gwinnett County Total Migration-US and Foreign,GA,55863,1532504,1532504000,1516,2015,2016,outflow,Gwinnett County total migration-1516,"Gwinnett County Total Migration-US and Foreign, GA"
17779,Gwinnett County,GA,DeKalb County,GA,8420,180734,180734000,1516,2015,2016,outflow,Gwinnett County-DeKalb County-GA-1516,"DeKalb County, GA"
17780,Gwinnett County,GA,Fulton County,GA,5706,224199,224199000,1516,2015,2016,outflow,Gwinnett County-Fulton County-GA-1516,"Fulton County, GA"
17781,Gwinnett County,GA,Hall County,GA,2847,89947,89947000,1516,2015,2016,outflow,Gwinnett County-Hall County-GA-1516,"Hall County, GA"
17782,Gwinnett County,GA,Cobb County,GA,2223,58390,58390000,1516,2015,2016,outflow,Gwinnett County-Cobb County-GA-1516,"Cobb County, GA"
17783,Gwinnett County,GA,Barrow County,GA,2323,52079,52079000,1516,2015,2016,outflow,Gwinnett County-Barrow County-GA-1516,"Barrow County, GA"
17784,Gwinnett County,GA,Forsyth County,GA,2307,91533,91533000,1516,2015,2016,outflow,Gwinnett County-Forsyth County-GA-1516,"Forsyth County, GA"
17785,Gwinnett County,GA,Walton County,GA,2017,45322,45322000,1516,2015,2016,outflow,Gwinnett County-Walton County-GA-1516,"Walton County, GA"
17786,Gwinnett County,GA,Jackson County,GA,1102,33022,33022000,1516,2015,2016,outflow,Gwinnett County-Jackson County-GA-1516,"Jackson County, GA"
17787,Gwinnett County,GA,Clayton County,GA,812,10862,10862000,1516,2015,2016,outflow,Gwinnett County-Clayton County-GA-1516,"Clayton County, GA"
17788,Gwinnett County,GA,Cherokee County,GA,658,19359,19359000,1516,2015,2016,outflow,Gwinnett County-Cherokee County-GA-1516,"Cherokee County, GA"
17789,Gwinnett County,GA,Rockdale County,GA,570,9785,9785000,1516,2015,2016,outflow,Gwinnett County-Rockdale County-GA-1516,"Rockdale County, GA"
17790,Gwinnett County,GA,Clarke County,GA,385,9800,9800000,1516,2015,2016,outflow,Gwinnett County-Clarke County-GA-1516,"Clarke County, GA"
17791,Gwinnett County,GA,Henry County,GA,488,9063,9063000,1516,2015,2016,outflow,Gwinnett County-Henry County-GA-1516,"Henry County, GA"
17792,Gwinnett County,GA,Newton County,GA,494,8409,8409000,1516,2015,2016,outflow,Gwinnett County-Newton County-GA-1516,"Newton County, GA"
17793,Gwinnett County,GA,Broward County,FL,430,11287,11287000,1516,2015,2016,outflow,Gwinnett County-Broward County-FL-1516,"Broward County, FL"
17794,Gwinnett County,GA,Los Angeles County,CA,310,8893,8893000,1516,2015,2016,outflow,Gwinnett County-Los Angeles County-CA-1516,"Los Angeles County, CA"
17795,Gwinnett County,GA,Harris County,TX,339,9256,9256000,1516,2015,2016,outflow,Gwinnett County-Harris County-TX-1516,"Harris County, TX"
17796,Gwinnett County,GA,Orange County,FL,313,7026,7026000,1516,2015,2016,outflow,Gwinnett County-Orange County-FL-1516,"Orange County, FL"
17797,Gwinnett County,GA,Douglas County,GA,315,5169,5169000,1516,2015,2016,outflow,Gwinnett County-Douglas County-GA-1516,"Douglas County, GA"
17798,Gwinnett County,GA,Duval County,FL,231,5838,5838000,1516,2015,2016,outflow,Gwinnett County-Duval County-FL-1516,"Duval County, FL"
17799,Gwinnett County,GA,Mecklenburg County,NC,252,7518,7518000,1516,2015,2016,outflow,Gwinnett County-Mecklenburg County-NC-1516,"Mecklenburg County, NC"
17800,Gwinnett County,GA,Dallas County,TX,265,6670,6670000,1516,2015,2016,outflow,Gwinnett County-Dallas County-TX-1516,"Dallas County, TX"
17801,Gwinnett County,GA,Hillsborough County,FL,279,12042,12042000,1516,2015,2016,outflow,Gwinnett County-Hillsborough County-FL-1516,"Hillsborough County, FL"
17802,Gwinnett County,GA,Cook County,IL,230,5687,5687000,1516,2015,2016,outflow,Gwinnett County-Cook County-IL-1516,"Cook County, IL"
17803,Gwinnett County,GA,Miami-Dade County,FL,215,4052,4052000,1516,2015,2016,outflow,Gwinnett County-Miami-Dade County-FL-1516,"Miami-Dade County, FL"
17804,Gwinnett County,GA,Chatham County,GA,202,5226,5226000,1516,2015,2016,outflow,Gwinnett County-Chatham County-GA-1516,"Chatham County, GA"
17805,Gwinnett County,GA,Paulding County,GA,236,5996,5996000,1516,2015,2016,outflow,Gwinnett County-Paulding County-GA-1516,"Paulding County, GA"
17807,Gwinnett County,GA,Palm Beach County,FL,219,5260,5260000,1516,2015,2016,outflow,Gwinnett County-Palm Beach County-FL-1516,"Palm Beach County, FL"
17808,Gwinnett County,GA,Maricopa County,AZ,191,5702,5702000,1516,2015,2016,outflow,Gwinnett County-Maricopa County-AZ-1516,"Maricopa County, AZ"
